Year_Month,Topic,Words
01219.,13,"0.098*""risk"" + 0.073*""monetary"" + 0.057*""sustainable"" + 0.057*""foreseeable"" + 0.040*""last"" + 0.040*""decided"" + 0.040*""maintain"" + 0.007*""expectation"" + 0.007*""mainly"" + 0.007*""economic"""
01219.,14,"0.060*""available"" + 0.052*""moderate"" + 0.052*""substantial"" + 0.052*""activity"" + 0.051*""situation"" + 0.043*""target"" + 0.043*""percent"" + 0.025*""release"" + 0.008*""energy"" + 0.008*""toward"""
10103.,0,"0.057*""city"" + 0.057*""york"" + 0.051*""believe"" + 0.044*""inflation"" + 0.044*""consumer"" + 0.044*""pressure"" + 0.031*""open"" + 0.031*""home"" + 0.006*""board"" + 0.006*""nonetheless"""
10103.,1,"0.149*""reserve"" + 0.077*""price"" + 0.060*""market"" + 0.038*""financial"" + 0.038*""little"" + 0.038*""longerterm"" + 0.038*""gain"" + 0.005*""committee"" + 0.005*""cleveland"" + 0.005*""contained"""
10103.,2,"0.097*""percent"" + 0.097*""economic"" + 0.052*""information"" + 0.045*""suggest"" + 0.038*""ready"" + 0.006*""federal"" + 0.006*""pressure"" + 0.006*""event"" + 0.006*""consumer"" + 0.006*""city"""
10103.,3,"0.156*""board"" + 0.046*""weighted"" + 0.046*""risk"" + 0.046*""sustainable"" + 0.040*""confidence"" + 0.040*""remain"" + 0.028*""accessibility"" + 0.017*""release"" + 0.005*""today"" + 0.005*""longerterm"""
10103.,4,"0.062*""lower"" + 0.051*""director"" + 0.051*""atlanta"" + 0.045*""future"" + 0.045*""mainly"" + 0.039*""light"" + 0.039*""advance"" + 0.039*""power"" + 0.039*""technology"" + 0.033*""reduction"""
10103.,5,"0.110*""action"" + 0.049*""san"" + 0.049*""new"" + 0.049*""cleveland"" + 0.044*""currently"" + 0.044*""background"" + 0.033*""also"" + 0.033*""level"" + 0.027*""news"" + 0.016*""franciscoin"""
10103.,6,"0.194*""federal"" + 0.051*""stability"" + 0.045*""contained"" + 0.038*""requested"" + 0.006*""seven"" + 0.006*""reserve"" + 0.006*""economic"" + 0.006*""goal"" + 0.006*""sustainable"" + 0.006*""background"""
10103.,7,"0.120*""rate"" + 0.073*""request"" + 0.073*""condition"" + 0.052*""basis"" + 0.047*""kansa"" + 0.041*""weakness"" + 0.036*""productivity"" + 0.036*""high"" + 0.005*""tight"" + 0.005*""sapping"""
10103.,8,"0.090*""approved"" + 0.045*""moreover"" + 0.045*""context"" + 0.038*""approve"" + 0.038*""related"" + 0.032*""monetary"" + 0.032*""event"" + 0.032*""today"" + 0.006*""condition"" + 0.006*""risk"""
10103.,9,"0.112*""bank"" + 0.053*""st"" + 0.047*""may"" + 0.041*""taken"" + 0.041*""sapping"" + 0.029*""francisco"" + 0.029*""fund"" + 0.029*""january"" + 0.029*""update"" + 0.011*""franciscothe"""
10103.,10,"0.061*""point"" + 0.055*""taking"" + 0.049*""continues"" + 0.043*""date"" + 0.043*""segment"" + 0.043*""abating"" + 0.043*""nonetheless"" + 0.037*""indicated"" + 0.012*""franciscothese"" + 0.006*""action"""
10103.,11,"0.054*""foreseeable"" + 0.054*""toward"" + 0.047*""evidence"" + 0.041*""basispoint"" + 0.041*""governor"" + 0.034*""target"" + 0.034*""decided"" + 0.006*""discount"" + 0.006*""reduction"" + 0.006*""mainly"""
10103.,12,"0.053*""longrun"" + 0.053*""growth"" + 0.046*""associated"" + 0.046*""production"" + 0.046*""tight"" + 0.039*""seven"" + 0.033*""policy"" + 0.019*""immediate"" + 0.006*""sustainable"" + 0.006*""toward"""
10103.,13,"0.115*""discount"" + 0.072*""committee"" + 0.042*""business"" + 0.042*""sale"" + 0.042*""weakening"" + 0.036*""decrease"" + 0.036*""stand"" + 0.006*""request"" + 0.006*""point"" + 0.006*""remain"""
10103.,14,"0.051*""dallas"" + 0.051*""louis"" + 0.051*""submitted"" + 0.045*""generate"" + 0.045*""available"" + 0.045*""goal"" + 0.040*""purchasing"" + 0.040*""energy"" + 0.040*""household"" + 0.028*""last"""
10131.,0,"0.050*""percent"" + 0.050*""san"" + 0.050*""request"" + 0.045*""goal"" + 0.045*""sustainable"" + 0.045*""background"" + 0.039*""contained"" + 0.016*""release"" + 0.005*""power"" + 0.005*""called"""
10131.,1,"0.077*""economic"" + 0.072*""growth"" + 0.046*""bank"" + 0.041*""price"" + 0.036*""exhibit"" + 0.031*""confidence"" + 0.031*""profit"" + 0.031*""stock"" + 0.031*""spending"" + 0.005*""together"""
10131.,2,"0.072*""new"" + 0.067*""gain"" + 0.062*""committee"" + 0.046*""director"" + 0.046*""atlanta"" + 0.041*""weakness"" + 0.031*""taken"" + 0.025*""last"" + 0.005*""spending"" + 0.005*""contained"""
10131.,3,"0.055*""consumer"" + 0.050*""dallas"" + 0.050*""cleveland"" + 0.044*""mainly"" + 0.039*""along"" + 0.039*""abating"" + 0.033*""back"" + 0.033*""margin"" + 0.005*""toward"" + 0.005*""san"""
10131.,4,"0.065*""technology"" + 0.049*""york"" + 0.049*""louis"" + 0.043*""weighted"" + 0.032*""demand"" + 0.032*""eroded"" + 0.032*""drain"" + 0.027*""january"" + 0.027*""open"" + 0.010*""franciscoin"""
10131.,5,"0.077*""business"" + 0.062*""discount"" + 0.053*""policy"" + 0.043*""taking"" + 0.043*""minneapolis"" + 0.038*""longrun"" + 0.038*""toward"" + 0.033*""together"" + 0.028*""retail"" + 0.024*""accessibility"""
10131.,6,"0.090*""response"" + 0.048*""basis"" + 0.042*""future"" + 0.042*""condition"" + 0.037*""sign"" + 0.031*""exacerbated"" + 0.031*""accelerated"" + 0.031*""power"" + 0.026*""home"" + 0.005*""growth"""
10131.,7,"0.067*""action"" + 0.056*""monetary"" + 0.046*""point"" + 0.041*""generate"" + 0.041*""information"" + 0.041*""may"" + 0.031*""purchasing"" + 0.031*""cut"" + 0.025*""reduction"" + 0.025*""update"""
10131.,8,"0.084*""reserve"" + 0.054*""capital"" + 0.044*""chicago"" + 0.039*""stability"" + 0.034*""productivity"" + 0.034*""longerterm"" + 0.029*""energy"" + 0.029*""sale"" + 0.029*""continue"" + 0.029*""weakened"""
10131.,9,"0.067*""approved"" + 0.047*""st"" + 0.041*""believe"" + 0.036*""nonetheless"" + 0.036*""time"" + 0.036*""support"" + 0.031*""partly"" + 0.031*""consequence"" + 0.026*""governor"" + 0.026*""meeting"""
10131.,10,"0.059*""production"" + 0.048*""submitted"" + 0.043*""foreseeable"" + 0.037*""rapid"" + 0.037*""accompanying"" + 0.037*""interest"" + 0.032*""cost"" + 0.027*""market"" + 0.027*""event"" + 0.027*""decided"""
10131.,11,"0.050*""risk"" + 0.050*""available"" + 0.044*""economy"" + 0.037*""rising"" + 0.037*""sharply"" + 0.031*""today"" + 0.006*""decided"" + 0.006*""condition"" + 0.006*""mainly"" + 0.006*""committee"""
10131.,12,"0.110*""board"" + 0.058*""lower"" + 0.047*""philadelphia"" + 0.036*""advance"" + 0.036*""called"" + 0.031*""potential"" + 0.031*""press"" + 0.026*""news"" + 0.010*""franciscononetheless"" + 0.005*""federal"""
10131.,13,"0.128*""federal"" + 0.041*""continues"" + 0.041*""currently"" + 0.036*""forceful"" + 0.035*""however"" + 0.030*""inventory"" + 0.030*""appreciably"" + 0.025*""fund"" + 0.025*""francisco"" + 0.015*""immediate"""
10131.,14,"0.125*""rate"" + 0.059*""equipment"" + 0.038*""inflation"" + 0.038*""circumstance"" + 0.032*""appearing"" + 0.032*""manufacturing"" + 0.032*""excess"" + 0.005*""request"" + 0.005*""press"" + 0.005*""growth"""
10320.,0,"0.144*""reserve"" + 0.081*""action"" + 0.050*""mainly"" + 0.031*""related"" + 0.006*""board"" + 0.006*""background"" + 0.006*""percent"" + 0.006*""excess"" + 0.006*""productive"" + 0.006*""backup"""
10320.,1,"0.132*""federal"" + 0.074*""development"" + 0.040*""continue"" + 0.040*""suggest"" + 0.034*""pressure"" + 0.034*""manufacturing"" + 0.028*""accessibility"" + 0.005*""rate"" + 0.005*""productivity"" + 0.005*""need"""
10320.,2,"0.111*""could"" + 0.076*""excess"" + 0.041*""prospect"" + 0.041*""need"" + 0.035*""induced"" + 0.035*""investment"" + 0.029*""reduction"" + 0.005*""recently"" + 0.005*""approved"" + 0.005*""basis"""
10320.,3,"0.085*""growth"" + 0.049*""may"" + 0.049*""currently"" + 0.042*""substantial"" + 0.042*""global"" + 0.036*""response"" + 0.030*""lower"" + 0.012*""banksin"" + 0.006*""capacity"" + 0.006*""update"""
10320.,4,"0.075*""risk"" + 0.053*""last"" + 0.043*""goal"" + 0.037*""monitor"" + 0.037*""possibility"" + 0.032*""associated"" + 0.032*""appears"" + 0.032*""restraining"" + 0.026*""governor"" + 0.026*""decided"""
10320.,5,"0.055*""request"" + 0.055*""twelve"" + 0.049*""weighted"" + 0.042*""demand"" + 0.042*""current"" + 0.036*""rapid"" + 0.030*""event"" + 0.030*""open"" + 0.012*""bankspersistent"" + 0.006*""approved"""
10320.,6,"0.112*""board"" + 0.042*""generate"" + 0.042*""background"" + 0.037*""soft"" + 0.037*""situation"" + 0.037*""potential"" + 0.037*""evolving"" + 0.032*""underway"" + 0.032*""since"" + 0.032*""backup"""
10320.,7,"0.058*""percent"" + 0.051*""future"" + 0.051*""sustainable"" + 0.045*""time"" + 0.038*""although"" + 0.032*""monetary"" + 0.032*""update"" + 0.006*""global"" + 0.006*""rate"" + 0.006*""generate"""
10320.,8,"0.085*""approved"" + 0.059*""taking"" + 0.052*""toward"" + 0.046*""capacity"" + 0.032*""home"" + 0.013*""banksalthough"" + 0.006*""economic"" + 0.006*""reserve"" + 0.006*""growth"" + 0.006*""could"""
10320.,9,"0.081*""weakness"" + 0.046*""continues"" + 0.040*""materially"" + 0.040*""productivity"" + 0.034*""output"" + 0.034*""consumption"" + 0.034*""margin"" + 0.034*""wealth"" + 0.029*""bank"" + 0.017*""release"""
10320.,10,"0.100*""rate"" + 0.041*""diminished"" + 0.041*""longterm"" + 0.041*""emerged"" + 0.041*""circumstance"" + 0.035*""well"" + 0.029*""today"" + 0.029*""march"" + 0.017*""immediate"" + 0.005*""monitor"""
10320.,11,"0.047*""director"" + 0.042*""price"" + 0.042*""stability"" + 0.042*""foreseeable"" + 0.037*""appear"" + 0.037*""production"" + 0.037*""recently"" + 0.031*""adjustment"" + 0.031*""bit"" + 0.031*""firmed"""
10320.,12,"0.081*""condition"" + 0.075*""discount"" + 0.052*""submitted"" + 0.052*""basis"" + 0.046*""information"" + 0.034*""decline"" + 0.034*""equity"" + 0.005*""toward"" + 0.005*""twelve"" + 0.005*""reserve"""
10320.,13,"0.142*""economic"" + 0.063*""committee"" + 0.058*""spending"" + 0.042*""believe"" + 0.036*""closely"" + 0.036*""rapidly"" + 0.031*""profit"" + 0.026*""market"" + 0.010*""banksthe"" + 0.005*""weighted"""
10320.,14,"0.065*""inventory"" + 0.053*""point"" + 0.047*""available"" + 0.047*""longrun"" + 0.041*""remain"" + 0.041*""productive"" + 0.035*""year"" + 0.029*""policy"" + 0.005*""weakness"" + 0.005*""target"""
10418.,0,"0.092*""economic"" + 0.079*""committee"" + 0.052*""seems"" + 0.039*""taking"" + 0.035*""weakness"" + 0.030*""wealth"" + 0.030*""rising"" + 0.030*""combination"" + 0.026*""inventory"" + 0.004*""weighted"""
10418.,1,"0.069*""growth"" + 0.064*""discount"" + 0.044*""new"" + 0.039*""generate"" + 0.034*""stance"" + 0.029*""developed"" + 0.029*""weakened"" + 0.024*""april"" + 0.005*""period"" + 0.005*""inventory"""
10418.,2,"0.110*""federal"" + 0.057*""action"" + 0.039*""basis"" + 0.039*""director"" + 0.035*""may"" + 0.030*""outlook"" + 0.030*""extended"" + 0.026*""intact"" + 0.026*""increase"" + 0.022*""francisco"""
10418.,3,"0.066*""risk"" + 0.033*""abroad"" + 0.033*""poised"" + 0.033*""equity"" + 0.028*""since"" + 0.028*""prospect"" + 0.028*""quarter"" + 0.023*""last"" + 0.023*""fund"" + 0.023*""target"""
10418.,4,"0.058*""activity"" + 0.043*""philadelphia"" + 0.038*""foreseeable"" + 0.038*""price"" + 0.034*""current"" + 0.034*""forward"" + 0.029*""significant"" + 0.029*""area"" + 0.029*""held"" + 0.024*""open"""
10418.,5,"0.055*""available"" + 0.055*""capital"" + 0.055*""information"" + 0.038*""dallas"" + 0.033*""stability"" + 0.029*""expected"" + 0.029*""warranted"" + 0.029*""slower"" + 0.029*""earlier"" + 0.029*""together"""
10418.,6,"0.094*""board"" + 0.040*""atlanta"" + 0.036*""toward"" + 0.035*""weighted"" + 0.031*""going"" + 0.031*""soften"" + 0.031*""investment"" + 0.031*""consequence"" + 0.027*""year"" + 0.027*""appears"""
10418.,7,"0.042*""york"" + 0.042*""percent"" + 0.037*""currently"" + 0.032*""weak"" + 0.032*""unacceptably"" + 0.032*""spending"" + 0.032*""period"" + 0.028*""march"" + 0.028*""excess"" + 0.028*""largely"""
10418.,8,"0.095*""rate"" + 0.069*""reduction"" + 0.034*""condition"" + 0.034*""goal"" + 0.034*""background"" + 0.030*""restraint"" + 0.030*""effect"" + 0.026*""first"" + 0.026*""housing"" + 0.021*""monetary"""
10418.,9,"0.048*""point"" + 0.042*""longrun"" + 0.037*""possible"" + 0.032*""nonetheless"" + 0.032*""although"" + 0.032*""probably"" + 0.032*""flattened"" + 0.026*""event"" + 0.005*""federal"" + 0.005*""forward"""
10418.,10,"0.058*""consumption"" + 0.043*""submitted"" + 0.034*""persistent"" + 0.034*""potential"" + 0.034*""profitability"" + 0.034*""agreed"" + 0.034*""business"" + 0.029*""expenditure"" + 0.029*""impressive"" + 0.024*""news"""
10418.,11,"0.063*""approved"" + 0.044*""cleveland"" + 0.044*""bank"" + 0.039*""future"" + 0.039*""continues"" + 0.034*""pace"" + 0.029*""economy"" + 0.029*""though"" + 0.024*""accessibility"" + 0.004*""advanced"""
10418.,12,"0.050*""policy"" + 0.041*""san"" + 0.041*""minneapolis"" + 0.036*""sustainable"" + 0.031*""continued"" + 0.031*""erosion"" + 0.031*""adjustment"" + 0.031*""dampen"" + 0.027*""underlying"" + 0.027*""advanced"""
10418.,13,"0.078*""reserve"" + 0.050*""well"" + 0.032*""threatens"" + 0.032*""uncertainty"" + 0.032*""keep"" + 0.032*""intermeeting"" + 0.027*""meeting"" + 0.027*""productivity"" + 0.027*""fomc"" + 0.023*""home"""
10418.,14,"0.049*""boston"" + 0.049*""request"" + 0.044*""believe"" + 0.043*""mainly"" + 0.033*""reasonably"" + 0.032*""reviewed"" + 0.005*""available"" + 0.005*""new"" + 0.005*""board"" + 0.005*""risk"""
10515.,0,"0.039*""information"" + 0.039*""goal"" + 0.034*""recent"" + 0.034*""product"" + 0.034*""inflation"" + 0.034*""although"" + 0.029*""earlier"" + 0.029*""considerable"" + 0.029*""business"" + 0.029*""effect"""
10515.,1,"0.092*""growth"" + 0.044*""york"" + 0.039*""weighted"" + 0.039*""future"" + 0.034*""impressive"" + 0.034*""contained"" + 0.029*""weigh"" + 0.029*""equity"" + 0.029*""profitability"" + 0.029*""expenditure"""
10515.,2,"0.063*""approved"" + 0.053*""may"" + 0.043*""louis"" + 0.039*""mainly"" + 0.039*""longrun"" + 0.034*""prospect"" + 0.029*""likely"" + 0.029*""equipment"" + 0.029*""current"" + 0.029*""together"""
10515.,3,"0.071*""continues"" + 0.049*""richmond"" + 0.043*""currently"" + 0.038*""developed"" + 0.038*""stalled"" + 0.038*""appears"" + 0.032*""excess"" + 0.005*""goal"" + 0.005*""decided"" + 0.005*""restraint"""
10515.,4,"0.060*""market"" + 0.038*""intact"" + 0.032*""continued"" + 0.032*""wealth"" + 0.032*""prospective"" + 0.032*""however"" + 0.027*""related"" + 0.027*""governor"" + 0.021*""home"" + 0.021*""accessibility"""
10515.,5,"0.077*""risk"" + 0.053*""st"" + 0.053*""taking"" + 0.035*""flattened"" + 0.023*""policy"" + 0.006*""however"" + 0.005*""prospective"" + 0.005*""point"" + 0.005*""foreseeable"" + 0.005*""growth"""
10515.,6,"0.125*""federal"" + 0.075*""reduction"" + 0.055*""well"" + 0.045*""request"" + 0.035*""remain"" + 0.030*""abroad"" + 0.005*""believe"" + 0.005*""significant"" + 0.005*""spending"" + 0.005*""appears"""
10515.,7,"0.100*""board"" + 0.062*""discount"" + 0.052*""consumption"" + 0.043*""point"" + 0.043*""percent"" + 0.028*""inventory"" + 0.028*""hold"" + 0.028*""going"" + 0.023*""lower"" + 0.004*""forward"""
10515.,8,"0.057*""capital"" + 0.047*""director"" + 0.041*""condition"" + 0.041*""available"" + 0.036*""pressure"" + 0.036*""increase"" + 0.031*""housing"" + 0.031*""economy"" + 0.031*""activity"" + 0.005*""advanced"""
10515.,9,"0.077*""reserve"" + 0.068*""economic"" + 0.049*""seems"" + 0.040*""submitted"" + 0.036*""background"" + 0.036*""sustainable"" + 0.031*""first"" + 0.031*""easing"" + 0.027*""investment"" + 0.027*""outlook"""
10515.,10,"0.060*""committee"" + 0.045*""basis"" + 0.045*""chicago"" + 0.040*""foreseeable"" + 0.035*""supporting"" + 0.035*""productivity"" + 0.030*""possible"" + 0.030*""recently"" + 0.030*""spending"" + 0.025*""today"""
10515.,11,"0.072*""action"" + 0.039*""largely"" + 0.039*""expected"" + 0.039*""year"" + 0.033*""combination"" + 0.027*""open"" + 0.027*""fund"" + 0.016*""franciscothe"" + 0.016*""immediate"" + 0.005*""stability"""
10515.,12,"0.109*""rate"" + 0.042*""san"" + 0.038*""weakness"" + 0.038*""price"" + 0.038*""generate"" + 0.033*""measured"" + 0.028*""decline"" + 0.028*""reasonably"" + 0.028*""though"" + 0.028*""significant"""
10515.,13,"0.046*""bank"" + 0.046*""new"" + 0.041*""toward"" + 0.041*""believe"" + 0.035*""underlying"" + 0.035*""longerterm"" + 0.035*""labor"" + 0.030*""held"" + 0.030*""uncertainty"" + 0.030*""potential"""
10515.,14,"0.043*""stability"" + 0.037*""quarter"" + 0.032*""erosion"" + 0.032*""slower"" + 0.032*""area"" + 0.032*""forward"" + 0.032*""restraint"" + 0.026*""target"" + 0.026*""decided"" + 0.021*""update"""
10627.,0,"0.051*""director"" + 0.051*""san"" + 0.045*""toward"" + 0.045*""information"" + 0.045*""weighted"" + 0.045*""prospect"" + 0.038*""associated"" + 0.038*""spending"" + 0.038*""slowing"" + 0.032*""fomc"""
10627.,1,"0.078*""approved"" + 0.059*""june"" + 0.052*""dallas"" + 0.052*""submitted"" + 0.046*""price"" + 0.046*""continues"" + 0.039*""expected"" + 0.032*""decided"" + 0.006*""economy"" + 0.006*""philadelphia"""
10627.,2,"0.157*""federal"" + 0.116*""rate"" + 0.040*""may"" + 0.040*""risk"" + 0.040*""currently"" + 0.040*""believe"" + 0.034*""consumption"" + 0.006*""approved"" + 0.005*""prospect"" + 0.005*""boston"""
10627.,3,"0.073*""target"" + 0.056*""generate"" + 0.048*""abroadcontinue"" + 0.040*""year"" + 0.024*""immediate"" + 0.008*""today"" + 0.007*""federal"" + 0.007*""action"" + 0.007*""inflation"" + 0.007*""labor"""
10627.,4,"0.061*""market"" + 0.055*""accessibility"" + 0.055*""policy"" + 0.055*""home"" + 0.049*""chicago"" + 0.049*""boston"" + 0.043*""sustainable"" + 0.043*""longrun"" + 0.037*""contained"" + 0.006*""monetary"""
10627.,5,"0.141*""growth"" + 0.046*""labor"" + 0.038*""governor"" + 0.038*""meeting"" + 0.007*""york"" + 0.007*""fund"" + 0.007*""point"" + 0.007*""longrun"" + 0.007*""currently"" + 0.007*""new"""
10627.,6,"0.096*""point"" + 0.051*""background"" + 0.051*""productivity"" + 0.044*""weigh"" + 0.036*""since"" + 0.036*""open"" + 0.007*""board"" + 0.007*""growth"" + 0.007*""meeting"" + 0.007*""reduction"""
10627.,7,"0.088*""basis"" + 0.061*""fund"" + 0.061*""news"" + 0.054*""taking"" + 0.040*""profitability"" + 0.040*""easing"" + 0.033*""related"" + 0.006*""although"" + 0.006*""weigh"" + 0.006*""continues"""
10627.,8,"0.060*""last"" + 0.054*""atlanta"" + 0.054*""york"" + 0.047*""stability"" + 0.047*""mainly"" + 0.047*""although"" + 0.040*""evident"" + 0.040*""inflation"" + 0.006*""growth"" + 0.006*""economic"""
10627.,9,"0.087*""economic"" + 0.060*""today"" + 0.047*""future"" + 0.047*""favorable"" + 0.047*""longterm"" + 0.040*""product"" + 0.033*""decline"" + 0.033*""brings"" + 0.006*""rate"" + 0.006*""year"""
10627.,10,"0.115*""reserve"" + 0.053*""trend"" + 0.053*""bolster"" + 0.053*""foreseeable"" + 0.007*""today"" + 0.007*""new"" + 0.007*""mainly"" + 0.007*""action"" + 0.007*""background"" + 0.007*""basis"""
10627.,11,"0.087*""economy"" + 0.051*""goal"" + 0.043*""business"" + 0.043*""weak"" + 0.043*""pattern"" + 0.043*""expansion"" + 0.021*""release"" + 0.007*""event"" + 0.007*""continuing"" + 0.007*""philadelphia"""
10627.,12,"0.053*""weakness"" + 0.052*""continuing"" + 0.045*""keep"" + 0.045*""recent"" + 0.037*""beginning"" + 0.037*""lower"" + 0.037*""reduction"" + 0.007*""inflation"" + 0.007*""expansion"" + 0.007*""discount"""
10627.,13,"0.102*""board"" + 0.059*""committee"" + 0.048*""update"" + 0.048*""event"" + 0.043*""bank"" + 0.043*""request"" + 0.043*""new"" + 0.043*""philadelphia"" + 0.037*""available"" + 0.032*""monthsdeclining"""
10627.,14,"0.101*""action"" + 0.076*""discount"" + 0.057*""percent"" + 0.056*""monetary"" + 0.050*""francisco"" + 0.044*""condition"" + 0.038*""pressure"" + 0.006*""fomc"" + 0.006*""weakness"" + 0.006*""market"""
10821.,0,"0.052*""sustainable"" + 0.052*""generate"" + 0.052*""may"" + 0.052*""goal"" + 0.045*""slowing"" + 0.037*""since"" + 0.037*""fomc"" + 0.007*""dallas"" + 0.007*""kansa"" + 0.007*""home"""
10821.,1,"0.105*""point"" + 0.064*""chicago"" + 0.048*""inflation"" + 0.040*""beginning"" + 0.007*""discount"" + 0.007*""open"" + 0.007*""event"" + 0.007*""mainly"" + 0.007*""city"" + 0.007*""spending"""
10821.,2,"0.066*""last"" + 0.066*""fund"" + 0.066*""monetary"" + 0.051*""future"" + 0.051*""mainly"" + 0.036*""meeting"" + 0.007*""board"" + 0.007*""fomc"" + 0.007*""policy"" + 0.007*""committee"""
10821.,3,"0.063*""target"" + 0.063*""event"" + 0.056*""new"" + 0.049*""foreseeable"" + 0.049*""longrun"" + 0.042*""keep"" + 0.042*""u"" + 0.020*""release"" + 0.006*""board"" + 0.006*""rate"""
