Year_Month,Topic,Words
200611,3,"0.029*""remark"" + 0.029*""contributed"" + 0.029*""implementing"" + 0.020*""year"" + 0.015*""risk"" + 0.013*""central"" + 0.012*""may"" + 0.006*""low"" + 0.005*""participant"" + 0.004*""estimate"""
200611,4,"0.029*""proposed"" + 0.029*""three"" + 0.028*""notice"" + 0.027*""diana"" + 0.018*""economic"" + 0.010*""country"" + 0.008*""example"" + 0.005*""credit"" + 0.005*""provide"" + 0.005*""term"""
200611,5,"0.036*""board"" + 0.031*""particularly"" + 0.029*""rate"" + 0.009*""level"" + 0.008*""interest"" + 0.006*""money"" + 0.005*""innovation"" + 0.005*""point"" + 0.004*""home"" + 0.004*""action"""
200611,6,"0.084*""market"" + 0.046*""bank"" + 0.006*""issue"" + 0.005*""decline"" + 0.005*""output"" + 0.005*""stability"" + 0.004*""effect"" + 0.004*""first"" + 0.003*""resource"" + 0.003*""independent"""
200611,7,"0.009*""would"" + 0.006*""well"" + 0.006*""security"" + 0.006*""curve"" + 0.005*""conquest"" + 0.005*""demand"" + 0.005*""condition"" + 0.005*""aggregate"" + 0.004*""even"" + 0.004*""real"""
200611,8,"0.030*""rulemaking"" + 0.030*""strengthen"" + 0.014*""information"" + 0.012*""economy"" + 0.008*""many"" + 0.007*""bond"" + 0.007*""regulatory"" + 0.006*""continue"" + 0.005*""better"" + 0.005*""number"""
200611,9,"0.031*""agency"" + 0.028*""intended"" + 0.027*""pillar"" + 0.027*""covitz"" + 0.010*""however"" + 0.009*""government"" + 0.007*""expectation"" + 0.006*""thus"" + 0.006*""high"" + 0.006*""business"""
200611,10,"0.065*""return"" + 0.040*""inflation"" + 0.033*""financial"" + 0.028*""recently"" + 0.006*""service"" + 0.005*""current"" + 0.005*""activity"" + 0.005*""increased"" + 0.004*""york"" + 0.004*""range"""
200611,11,"0.044*""u"" + 0.029*""price"" + 0.013*""change"" + 0.009*""capital"" + 0.008*""united"" + 0.007*""role"" + 0.006*""since"" + 0.006*""increase"" + 0.006*""period"" + 0.005*""outlook"""
200611,12,"0.066*""ii"" + 0.040*""reserve"" + 0.011*""yield"" + 0.009*""new"" + 0.006*""help"" + 0.005*""large"" + 0.005*""community"" + 0.004*""early"" + 0.003*""second"" + 0.003*""overall"""
200611,13,"0.064*""text"" + 0.031*""comment"" + 0.015*""percent"" + 0.014*""also"" + 0.010*""development"" + 0.010*""recent"" + 0.008*""cost"" + 0.006*""one"" + 0.006*""check"" + 0.004*""treasury"""
200611,14,"0.070*""basel"" + 0.017*""monetary"" + 0.010*""currency"" + 0.007*""view"" + 0.007*""potential"" + 0.007*""longterm"" + 0.006*""firm"" + 0.005*""premium"" + 0.005*""use"" + 0.004*""nominal"""
200612,0,"0.018*""text"" + 0.011*""one"" + 0.006*""measurement"" + 0.006*""might"" + 0.006*""vol"" + 0.005*""export"" + 0.005*""per"" + 0.004*""respond"" + 0.004*""available"" + 0.004*""likely"""
200612,1,"0.010*""capital"" + 0.009*""exchange"" + 0.007*""stability"" + 0.007*""current"" + 0.007*""greater"" + 0.006*""question"" + 0.006*""level"" + 0.005*""social"" + 0.005*""information"" + 0.004*""area"""
200612,2,"0.014*""data"" + 0.013*""investment"" + 0.011*""important"" + 0.011*""trade"" + 0.010*""however"" + 0.009*""firm"" + 0.007*""past"" + 0.006*""gdp"" + 0.006*""estimate"" + 0.006*""process"""
200612,3,"0.020*""central"" + 0.007*""account"" + 0.006*""government"" + 0.006*""regarding"" + 0.005*""employment"" + 0.004*""control"" + 0.004*""foreign"" + 0.004*""robust"" + 0.004*""committee"" + 0.004*""compensation"""
200612,4,"0.017*""growth"" + 0.015*""percent"" + 0.009*""financial"" + 0.006*""washington"" + 0.006*""asset"" + 0.005*""aggregate"" + 0.005*""approach"" + 0.005*""period"" + 0.005*""home"" + 0.004*""source"""
200612,5,"0.014*""risk"" + 0.012*""may"" + 0.009*""labor"" + 0.007*""course"" + 0.007*""united"" + 0.006*""assumption"" + 0.005*""standard"" + 0.005*""far"" + 0.005*""often"" + 0.005*""problem"""
200612,6,"0.040*""china"" + 0.022*""inflation"" + 0.020*""economy"" + 0.020*""price"" + 0.012*""chinese"" + 0.006*""national"" + 0.006*""activity"" + 0.006*""fomc"" + 0.005*""better"" + 0.005*""new"""
200612,7,"0.022*""return"" + 0.016*""household"" + 0.008*""real"" + 0.008*""time"" + 0.008*""pp"" + 0.007*""interest"" + 0.007*""output"" + 0.006*""literature"" + 0.006*""much"" + 0.006*""federal"""
200612,8,"0.026*""economic"" + 0.023*""monetary"" + 0.010*""development"" + 0.007*""rational"" + 0.006*""effect"" + 0.006*""international"" + 0.006*""indicator"" + 0.005*""surplus"" + 0.005*""various"" + 0.004*""support"""
200612,9,"0.008*""country"" + 0.007*""use"" + 0.006*""low"" + 0.004*""cost"" + 0.004*""type"" + 0.004*""study"" + 0.004*""potential"" + 0.004*""particular"" + 0.003*""make"" + 0.003*""know"""
200612,10,"0.032*""expectation"" + 0.022*""rate"" + 0.018*""would"" + 0.012*""also"" + 0.009*""saving"" + 0.008*""productivity"" + 0.007*""state"" + 0.007*""recent"" + 0.005*""form"" + 0.005*""good"""
200612,11,"0.018*""market"" + 0.016*""example"" + 0.013*""world"" + 0.009*""policymakers"" + 0.008*""measure"" + 0.007*""staff"" + 0.006*""global"" + 0.006*""view"" + 0.005*""case"" + 0.005*""review"""
200612,12,"0.010*""research"" + 0.010*""domestic"" + 0.010*""consumption"" + 0.007*""increase"" + 0.006*""reduce"" + 0.005*""face"" + 0.005*""rmb"" + 0.004*""le"" + 0.004*""value"" + 0.004*""help"""
200612,13,"0.017*""uncertainty"" + 0.012*""model"" + 0.011*""year"" + 0.008*""alternative"" + 0.006*""way"" + 0.006*""fund"" + 0.005*""condition"" + 0.005*""understanding"" + 0.004*""subject"" + 0.004*""effective"""
200612,14,"0.037*""policy"" + 0.022*""bank"" + 0.009*""analysis"" + 0.006*""term"" + 0.005*""demand"" + 0.005*""discussion"" + 0.005*""although"" + 0.005*""challenge"" + 0.005*""based"" + 0.004*""movement"""
200701,0,"0.044*""central"" + 0.037*""policy"" + 0.021*""inflation"" + 0.015*""economic"" + 0.009*""might"" + 0.008*""however"" + 0.007*""much"" + 0.006*""suggest"" + 0.005*""believe"" + 0.005*""level"""
200701,1,"0.024*""federal"" + 0.008*""ensure"" + 0.008*""stability"" + 0.008*""last"" + 0.007*""rise"" + 0.007*""lender"" + 0.005*""problem"" + 0.005*""outcome"" + 0.005*""scenario"" + 0.004*""cause"""
200701,2,"0.076*""price"" + 0.044*""financial"" + 0.008*""credit"" + 0.006*""argued"" + 0.006*""process"" + 0.005*""discussion"" + 0.004*""important"" + 0.004*""rather"" + 0.004*""minimize"" + 0.003*""banker"""
200701,3,"0.016*""focus"" + 0.013*""activity"" + 0.011*""fed"" + 0.007*""new"" + 0.006*""raising"" + 0.006*""sharp"" + 0.006*""regulatory"" + 0.005*""well"" + 0.005*""including"" + 0.005*""help"""
200701,4,"0.062*""bank"" + 0.016*""year"" + 0.011*""example"" + 0.008*""would"" + 0.007*""case"" + 0.007*""special"" + 0.006*""different"" + 0.006*""although"" + 0.004*""second"" + 0.004*""appears"""
200701,5,"0.025*""institution"" + 0.021*""reserve"" + 0.017*""interest"" + 0.010*""sector"" + 0.010*""lending"" + 0.008*""support"" + 0.008*""appropriate"" + 0.008*""system"" + 0.007*""supervision"" + 0.005*""making"""
200701,6,"0.031*""consumer"" + 0.026*""mortgage"" + 0.013*""increase"" + 0.009*""one"" + 0.008*""management"" + 0.008*""respond"" + 0.007*""good"" + 0.005*""percent"" + 0.005*""riskmanagement"" + 0.005*""statement"""
200701,7,"0.015*""recent"" + 0.013*""effect"" + 0.009*""business"" + 0.007*""could"" + 0.006*""authority"" + 0.006*""term"" + 0.005*""household"" + 0.005*""past"" + 0.004*""month"" + 0.004*""responsibility"""
200701,8,"0.041*""asset"" + 0.021*""may"" + 0.017*""economy"" + 0.013*""information"" + 0.009*""supervisor"" + 0.008*""likely"" + 0.007*""riksbank"" + 0.006*""organization"" + 0.005*""guidance"" + 0.005*""large"""
200701,9,"0.024*""risk"" + 0.018*""house"" + 0.011*""return"" + 0.010*""employment"" + 0.008*""many"" + 0.008*""way"" + 0.007*""report"" + 0.006*""first"" + 0.006*""press"" + 0.005*""still"""
200701,10,"0.029*""rate"" + 0.013*""housing"" + 0.013*""public"" + 0.009*""whether"" + 0.009*""conduct"" + 0.008*""part"" + 0.007*""burst"" + 0.007*""concern"" + 0.006*""negative"" + 0.005*""state"""
200701,11,"0.017*""loan"" + 0.015*""product"" + 0.010*""possible"" + 0.008*""stock"" + 0.007*""demand"" + 0.006*""collapse"" + 0.005*""japan"" + 0.005*""issue"" + 0.005*""trying"" + 0.004*""production"""
200701,12,"0.026*""bubble"" + 0.015*""payment"" + 0.013*""home"" + 0.009*""le"" + 0.009*""even"" + 0.008*""make"" + 0.008*""excessive"" + 0.007*""u"" + 0.007*""spending"" + 0.006*""take"""
200701,13,"0.030*""monetary"" + 0.025*""market"" + 0.009*""borrower"" + 0.008*""decline"" + 0.008*""role"" + 0.008*""growth"" + 0.007*""practice"" + 0.006*""point"" + 0.005*""leading"" + 0.005*""current"""
200701,14,"0.019*""also"" + 0.012*""supervisory"" + 0.009*""banking"" + 0.009*""text"" + 0.007*""nontraditional"" + 0.007*""cost"" + 0.006*""serious"" + 0.005*""prudential"" + 0.005*""development"" + 0.005*""united"""
200702,0,"0.016*""system"" + 0.011*""effect"" + 0.008*""help"" + 0.007*""central"" + 0.006*""fdic"" + 0.006*""need"" + 0.005*""activity"" + 0.005*""received"" + 0.005*""open"" + 0.005*""marketrisk"""
200702,1,"0.025*""u"" + 0.010*""income"" + 0.008*""economy"" + 0.008*""measure"" + 0.008*""stability"" + 0.008*""credit"" + 0.006*""review"" + 0.006*""current"" + 0.005*""derivative"" + 0.004*""might"""
200702,2,"0.019*""would"" + 0.013*""policy"" + 0.008*""position"" + 0.008*""distribution"" + 0.007*""working"" + 0.006*""education"" + 0.006*""real"" + 0.006*""today"" + 0.005*""deposit"" + 0.005*""earnings"""
200702,3,"0.012*""rule"" + 0.011*""worker"" + 0.010*""pp"" + 0.009*""requirement"" + 0.009*""must"" + 0.007*""instrument"" + 0.006*""cost"" + 0.006*""area"" + 0.005*""research"" + 0.005*""trading"""
200702,4,"0.039*""market"" + 0.030*""risk"" + 0.011*""example"" + 0.008*""labor"" + 0.007*""process"" + 0.006*""greater"" + 0.005*""even"" + 0.005*""demand"" + 0.005*""manage"" + 0.004*""encourage"""
200702,5,"0.020*""federal"" + 0.011*""supervisory"" + 0.009*""npr"" + 0.007*""effort"" + 0.006*""well"" + 0.006*""payment"" + 0.005*""loss"" + 0.005*""national"" + 0.005*""safety"" + 0.004*""aspect"""
200702,6,"0.014*""supervisor"" + 0.013*""information"" + 0.011*""approach"" + 0.009*""regulatory"" + 0.008*""potential"" + 0.008*""increased"" + 0.007*""provide"" + 0.005*""last"" + 0.005*""thus"" + 0.004*""including"""
200702,7,"0.016*""also"" + 0.008*""trade"" + 0.007*""period"" + 0.006*""number"" + 0.006*""practice"" + 0.006*""state"" + 0.006*""recent"" + 0.005*""insurance"" + 0.005*""advanced"" + 0.004*""lead"""
200702,8,"0.025*""economic"" + 0.018*""crisis"" + 0.014*""inequality"" + 0.008*""large"" + 0.008*""return"" + 0.007*""whether"" + 0.007*""increase"" + 0.006*""hazard"" + 0.006*""skill"" + 0.005*""sector"""
200702,9,"0.014*""wage"" + 0.013*""guidance"" + 0.012*""important"" + 0.012*""change"" + 0.011*""participant"" + 0.011*""percent"" + 0.006*""international"" + 0.005*""much"" + 0.004*""develop"" + 0.003*""mean"""
200702,10,"0.014*""proposed"" + 0.012*""may"" + 0.012*""new"" + 0.006*""managing"" + 0.005*""economics"" + 0.004*""share"" + 0.004*""concern"" + 0.004*""board"" + 0.004*""specific"" + 0.004*""framework"""
200702,11,"0.022*""capital"" + 0.016*""reserve"" + 0.008*""vol"" + 0.008*""could"" + 0.007*""year"" + 0.006*""moral"" + 0.006*""discipline"" + 0.006*""first"" + 0.005*""event"" + 0.004*""better"""
200702,12,"0.039*""financial"" + 0.010*""time"" + 0.010*""agency"" + 0.010*""comment"" + 0.007*""implementation"" + 0.007*""possible"" + 0.006*""one"" + 0.005*""paper"" + 0.005*""default"" + 0.005*""many"""
200702,13,"0.026*""ii"" + 0.007*""take"" + 0.006*""journal"" + 0.005*""private"" + 0.005*""standard"" + 0.005*""among"" + 0.004*""technology"" + 0.004*""make"" + 0.004*""country"" + 0.004*""limit"""
200702,14,"0.039*""bank"" + 0.027*""basel"" + 0.012*""institution"" + 0.008*""management"" + 0.007*""proposal"" + 0.007*""banking"" + 0.006*""individual"" + 0.006*""issue"" + 0.006*""text"" + 0.005*""united"""
200703,0,"0.067*""market"" + 0.026*""u"" + 0.015*""account"" + 0.014*""one"" + 0.010*""balance"" + 0.005*""underlying"" + 0.005*""unemployment"" + 0.005*""little"" + 0.005*""issue"" + 0.004*""loss"""
200703,1,"0.032*""text"" + 0.027*""economy"" + 0.016*""low"" + 0.012*""loan"" + 0.011*""spread"" + 0.010*""system"" + 0.009*""dynamic"" + 0.009*""average"" + 0.008*""point"" + 0.007*""p"""
200703,2,"0.046*""risk"" + 0.014*""percent"" + 0.013*""confidence"" + 0.012*""board"" + 0.010*""term"" + 0.010*""table"" + 0.009*""treasury"" + 0.008*""stable"" + 0.008*""pp"" + 0.007*""become"""
200703,3,"0.038*""liquidity"" + 0.016*""important"" + 0.014*""however"" + 0.010*""domestic"" + 0.010*""flow"" + 0.009*""expected"" + 0.008*""stock"" + 0.008*""likely"" + 0.007*""must"" + 0.007*""might"""
200703,4,"0.102*""inflation"" + 0.022*""may"" + 0.013*""united"" + 0.012*""yield"" + 0.008*""greater"" + 0.007*""product"" + 0.007*""foreign"" + 0.007*""global"" + 0.007*""energy"" + 0.006*""outcome"""
200703,5,"0.023*""investor"" + 0.014*""level"" + 0.010*""past"" + 0.010*""factor"" + 0.009*""source"" + 0.009*""vol"" + 0.009*""period"" + 0.009*""high"" + 0.008*""could"" + 0.007*""small"""
200703,6,"0.016*""would"" + 0.012*""shock"" + 0.011*""estimate"" + 0.010*""central"" + 0.010*""curve"" + 0.010*""course"" + 0.009*""view"" + 0.008*""model"" + 0.008*""see"" + 0.008*""much"""
200703,7,"0.041*""financial"" + 0.024*""rate"" + 0.010*""future"" + 0.007*""equity"" + 0.007*""advanced"" + 0.006*""pce"" + 0.006*""decline"" + 0.005*""declined"" + 0.005*""forecast"" + 0.005*""quarter"""
200703,8,"0.020*""new"" + 0.012*""longrun"" + 0.010*""since"" + 0.008*""output"" + 0.007*""finance"" + 0.007*""statistical"" + 0.007*""york"" + 0.006*""number"" + 0.006*""purchase"" + 0.006*""business"""
200703,9,"0.043*""price"" + 0.028*""expectation"" + 0.024*""recent"" + 0.023*""reserve"" + 0.017*""volatility"" + 0.012*""measure"" + 0.011*""data"" + 0.011*""many"" + 0.011*""capital"" + 0.009*""cost"""
200703,10,"0.037*""monetary"" + 0.027*""change"" + 0.022*""also"" + 0.013*""effect"" + 0.013*""international"" + 0.012*""community"" + 0.007*""institution"" + 0.007*""correlation"" + 0.006*""condition"" + 0.006*""public"""
200703,11,"0.038*""policy"" + 0.017*""fund"" + 0.014*""le"" + 0.012*""corporate"" + 0.011*""time"" + 0.010*""result"" + 0.009*""benefit"" + 0.008*""increase"" + 0.008*""participant"" + 0.007*""example"""
200703,12,"0.041*""credit"" + 0.022*""economic"" + 0.015*""premium"" + 0.010*""state"" + 0.010*""governor"" + 0.010*""cash"" + 0.008*""relationship"" + 0.008*""evidence"" + 0.007*""growth"" + 0.007*""longterm"""
200703,13,"0.040*""return"" + 0.020*""asset"" + 0.014*""country"" + 0.011*""trend"" + 0.009*""development"" + 0.008*""even"" + 0.008*""bond"" + 0.007*""line"" + 0.007*""challenge"" + 0.007*""index"""
200703,14,"0.034*""bank"" + 0.030*""federal"" + 0.022*""year"" + 0.014*""current"" + 0.009*""interest"" + 0.008*""process"" + 0.007*""real"" + 0.007*""two"" + 0.007*""persistence"" + 0.006*""persistent"""
200704,0,"0.015*""system"" + 0.012*""domestic"" + 0.009*""cambridge"" + 0.009*""investment"" + 0.007*""banking"" + 0.006*""work"" + 0.005*""strong"" + 0.005*""way"" + 0.005*""effect"" + 0.005*""much"""
200704,1,"0.042*""economic"" + 0.018*""capital"" + 0.014*""institution"" + 0.011*""federal"" + 0.007*""activity"" + 0.006*""opening"" + 0.006*""investor"" + 0.005*""often"" + 0.004*""first"" + 0.004*""york"""
200704,2,"0.031*""country"" + 0.020*""good"" + 0.009*""year"" + 0.006*""central"" + 0.006*""time"" + 0.005*""levine"" + 0.004*""dollar"" + 0.004*""remain"" + 0.004*""early"" + 0.003*""around"""
200704,3,"0.012*""globalization"" + 0.011*""fund"" + 0.011*""one"" + 0.007*""working"" + 0.007*""press"" + 0.007*""mass"" + 0.006*""even"" + 0.006*""recent"" + 0.005*""national"" + 0.005*""corruption"""
200704,4,"0.035*""bank"" + 0.020*""inflation"" + 0.008*""however"" + 0.008*""many"" + 0.007*""poor"" + 0.006*""sector"" + 0.005*""legal"" + 0.004*""openness"" + 0.004*""gain"" + 0.004*""see"""
200704,5,"0.007*""although"" + 0.006*""productive"" + 0.005*""economist"" + 0.005*""nber"" + 0.005*""united"" + 0.005*""literature"" + 0.005*""credit"" + 0.004*""large"" + 0.004*""potential"" + 0.004*""stock"""
200704,6,"0.019*""development"" + 0.014*""world"" + 0.013*""vol"" + 0.009*""productivity"" + 0.009*""paper"" + 0.009*""may"" + 0.007*""lead"" + 0.006*""hedge"" + 0.005*""china"" + 0.004*""use"""
200704,7,"0.013*""liberalization"" + 0.010*""reform"" + 0.010*""level"" + 0.006*""must"" + 0.006*""state"" + 0.005*""better"" + 0.005*""survey"" + 0.005*""might"" + 0.005*""bureau"" + 0.004*""standard"""
200704,8,"0.042*""financial"" + 0.019*""economy"" + 0.010*""would"" + 0.008*""increase"" + 0.008*""well"" + 0.006*""university"" + 0.006*""cost"" + 0.005*""could"" + 0.004*""property"" + 0.004*""review"""
200704,9,"0.012*""business"" + 0.007*""international"" + 0.006*""others"" + 0.006*""output"" + 0.005*""labor"" + 0.005*""loan"" + 0.005*""expansion"" + 0.005*""result"" + 0.004*""associated"" + 0.004*""far"""
200704,10,"0.017*""rate"" + 0.016*""also"" + 0.011*""text"" + 0.010*""journal"" + 0.010*""help"" + 0.009*""employment"" + 0.008*""series"" + 0.008*""demand"" + 0.007*""monetary"" + 0.006*""unemployment"""
200704,11,"0.040*""market"" + 0.011*""percent"" + 0.007*""benefit"" + 0.006*""evidence"" + 0.006*""likely"" + 0.006*""right"" + 0.005*""take"" + 0.005*""tax"" + 0.004*""access"" + 0.004*""japan"""
200704,12,"0.014*""return"" + 0.014*""policy"" + 0.012*""risk"" + 0.011*""export"" + 0.010*""example"" + 0.009*""economics"" + 0.009*""reserve"" + 0.008*""high"" + 0.007*""research"" + 0.006*""stability"""
200704,13,"0.019*""trade"" + 0.011*""new"" + 0.010*""developing"" + 0.009*""firm"" + 0.007*""incentive"" + 0.007*""regulation"" + 0.007*""need"" + 0.006*""institutional"" + 0.006*""higher"" + 0.006*""worker"""
200704,14,"0.033*""growth"" + 0.016*""price"" + 0.016*""pp"" + 0.013*""government"" + 0.010*""make"" + 0.008*""u"" + 0.007*""foreign"" + 0.006*""sustainable"" + 0.005*""low"" + 0.004*""dual"""
200705,0,"0.054*""output"" + 0.030*""market"" + 0.017*""risk"" + 0.016*""u"" + 0.012*""year"" + 0.010*""future"" + 0.010*""dsge"" + 0.008*""well"" + 0.007*""practice"" + 0.006*""le"""
200705,1,"0.020*""information"" + 0.019*""example"" + 0.018*""system"" + 0.018*""approach"" + 0.011*""may"" + 0.008*""check"" + 0.007*""paper"" + 0.007*""testing"" + 0.006*""focus"" + 0.006*""loan"""
200705,2,"0.023*""financial"" + 0.017*""vol"" + 0.013*""monetary"" + 0.013*""unemployment"" + 0.011*""time"" + 0.007*""even"" + 0.007*""review"" + 0.007*""using"" + 0.006*""competition"" + 0.006*""shock"""
200705,3,"0.018*""model"" + 0.014*""price"" + 0.012*""business"" + 0.009*""many"" + 0.008*""subprime"" + 0.008*""natural"" + 0.007*""state"" + 0.007*""could"" + 0.005*""banking"" + 0.005*""high"""
200705,4,"0.021*""growth"" + 0.021*""bank"" + 0.017*""capital"" + 0.009*""effective"" + 0.009*""need"" + 0.007*""whether"" + 0.006*""finance"" + 0.005*""relationship"" + 0.005*""lender"" + 0.004*""domestic"""
200705,5,"0.038*""inflation"" + 0.021*""reserve"" + 0.013*""country"" + 0.008*""low"" + 0.008*""development"" + 0.006*""estimating"" + 0.005*""among"" + 0.005*""demand"" + 0.004*""regulator"" + 0.004*""regulatory"""
200705,6,"0.033*""consumer"" + 0.029*""economy"" + 0.022*""credit"" + 0.014*""board"" + 0.014*""new"" + 0.009*""one"" + 0.009*""journal"" + 0.007*""emergingmarket"" + 0.007*""international"" + 0.006*""although"""
200705,7,"0.021*""federal"" + 0.018*""gap"" + 0.011*""central"" + 0.008*""different"" + 0.008*""level"" + 0.007*""uncertainty"" + 0.006*""real"" + 0.006*""make"" + 0.006*""united"" + 0.006*""first"""
200705,8,"0.018*""labor"" + 0.015*""would"" + 0.014*""measure"" + 0.008*""cost"" + 0.008*""developing"" + 0.007*""interest"" + 0.007*""term"" + 0.006*""government"" + 0.005*""component"" + 0.005*""rule"""
200705,9,"0.023*""policy"" + 0.020*""estimate"" + 0.019*""payment"" + 0.009*""account"" + 0.006*""law"" + 0.006*""bond"" + 0.006*""benefit"" + 0.005*""regulation"" + 0.005*""effect"" + 0.005*""much"""
200705,10,"0.012*""use"" + 0.011*""current"" + 0.010*""nairu"" + 0.009*""percent"" + 0.008*""flow"" + 0.008*""yield"" + 0.007*""currency"" + 0.007*""trade"" + 0.007*""recent"" + 0.007*""force"""
